year,climate_model,scenario,region,variable,value
1954,NorESM2-LM,ssp585,asia,co2mass,1605865200000000.0
1955,NorESM2-LM,ssp585,asia,co2mass,1607496700000000.0
1956,NorESM2-LM,ssp585,asia,co2mass,1608971500000000.0
1957,NorESM2-LM,ssp585,asia,co2mass,1610512300000000.0
1958,NorESM2-LM,ssp585,asia,co2mass,1612366800000000.0
1959,NorESM2-LM,ssp585,asia,co2mass,1614935500000000.0
1960,NorESM2-LM,ssp585,asia,co2mass,1618819000000000.0
1961,NorESM2-LM,ssp585,asia,co2mass,1622396000000000.0
1962,NorESM2-LM,ssp585,asia,co2mass,1626063300000000.0
1963,NorESM2-LM,ssp585,asia,co2mass,1629293200000000.0
1964,NorESM2-LM,ssp585,asia,co2mass,1632594200000000.0
1965,NorESM2-LM,ssp585,asia,co2mass,1635604200000000.0
1966,NorESM2-LM,ssp585,asia,co2mass,1640386000000000.0
1967,NorESM2-LM,ssp585,asia,co2mass,1643933100000000.0
1968,NorESM2-LM,ssp585,asia,co2mass,1648380000000000.0
1969,NorESM2-LM,ssp585,asia,co2mass,1653311300000000.0
1970,NorESM2-LM,ssp585,asia,co2mass,1660101900000000.0
1971,NorESM2-LM,ssp585,asia,co2mass,1664740600000000.0
1972,NorESM2-LM,ssp585,asia,co2mass,1674446000000000.0
1973,NorESM2-LM,ssp585,asia,co2mass,1685928100000000.0
1974,NorESM2-LM,ssp585,asia,co2mass,1690599700000000.0
1975,NorESM2-LM,ssp585,asia,co2mass,1691861800000000.0
1976,NorESM2-LM,ssp585,asia,co2mass,1695998200000000.0
1977,NorESM2-LM,ssp585,asia,co2mass,1704543100000000.0
1978,NorESM2-LM,ssp585,asia,co2mass,1713049900000000.0
1979,NorESM2-LM,ssp585,asia,co2mass,1721614700000000.0
1980,NorESM2-LM,ssp585,asia,co2mass,1731523400000000.0
1981,NorESM2-LM,ssp585,asia,co2mass,1738273100000000.0
1982,NorESM2-LM,ssp585,asia,co2mass,1742449600000000.0
1983,NorESM2-LM,ssp585,asia,co2mass,1750274700000000.0
1984,NorESM2-LM,ssp585,asia,co2mass,1758899200000000.0
1985,NorESM2-LM,ssp585,asia,co2mass,1766468900000000.0
1986,NorESM2-LM,ssp585,asia,co2mass,1774174800000000.0
1987,NorESM2-LM,ssp585,asia,co2mass,1783984500000000.0
1988,NorESM2-LM,ssp585,asia,co2mass,1795774300000000.0
1989,NorESM2-LM,ssp585,asia,co2mass,1804192100000000.0
1990,NorESM2-LM,ssp585,asia,co2mass,1810531700000000.0
1991,NorESM2-LM,ssp585,asia,co2mass,1816719800000000.0
1992,NorESM2-LM,ssp585,asia,co2mass,1821281600000000.0
1993,NorESM2-LM,ssp585,asia,co2mass,1825408200000000.0
1994,NorESM2-LM,ssp585,asia,co2mass,1832352600000000.0
1995,NorESM2-LM,ssp585,asia,co2mass,1841985300000000.0
1996,NorESM2-LM,ssp585,asia,co2mass,1850745400000000.0
1997,NorESM2-LM,ssp585,asia,co2mass,1858469500000000.0
1998,NorESM2-LM,ssp585,asia,co2mass,1870832300000000.0
1999,NorESM2-LM,ssp585,asia,co2mass,1880548700000000.0
2000,NorESM2-LM,ssp585,asia,co2mass,1887632200000000.0
2001,NorESM2-LM,ssp585,asia,co2mass,1895860800000000.0
2002,NorESM2-LM,ssp585,asia,co2mass,1906893000000000.0
2003,NorESM2-LM,ssp585,asia,co2mass,1919094300000000.0
2004,NorESM2-LM,ssp585,asia,co2mass,1927944600000000.0
2005,NorESM2-LM,ssp585,asia,co2mass,1937713700000000.0
2006,NorESM2-LM,ssp585,asia,co2mass,1947986300000000.0
2007,NorESM2-LM,ssp585,asia,co2mass,1956808700000000.0
2008,NorESM2-LM,ssp585,asia,co2mass,1966994100000000.0
2009,NorESM2-LM,ssp585,asia,co2mass,1975860600000000.0
2010,NorESM2-LM,ssp585,asia,co2mass,1987681300000000.0
2011,NorESM2-LM,ssp585,asia,co2mass,1999064200000000.0
2012,NorESM2-LM,ssp585,asia,co2mass,2010215400000000.0
2013,NorESM2-LM,ssp585,asia,co2mass,2023062300000000.0
2014,NorESM2-LM,ssp585,asia,co2mass,2031494300000000.0
2015,NorESM2-LM,ssp585,asia,co2mass,2045824900000000.0
2016,NorESM2-LM,ssp585,asia,co2mass,2061245000000000.0
2017,NorESM2-LM,ssp585,asia,co2mass,2075410500000000.0
2018,NorESM2-LM,ssp585,asia,co2mass,2090467300000000.0
2019,NorESM2-LM,ssp585,asia,co2mass,2105976400000000.0
2020,NorESM2-LM,ssp585,asia,co2mass,2121846300000000.0
2021,NorESM2-LM,ssp585,asia,co2mass,2138106100000000.0
2022,NorESM2-LM,ssp585,asia,co2mass,2154858800000000.0
2023,NorESM2-LM,ssp585,asia,co2mass,2172191900000000.0
2024,NorESM2-LM,ssp585,asia,co2mass,2190103000000000.0
2025,NorESM2-LM,ssp585,asia,co2mass,2208582800000000.0
2026,NorESM2-LM,ssp585,asia,co2mass,2227621800000000.0
2027,NorESM2-LM,ssp585,asia,co2mass,2247216000000000.0
2028,NorESM2-LM,ssp585,asia,co2mass,2267367000000000.0
2029,NorESM2-LM,ssp585,asia,co2mass,2288074000000000.0
2030,NorESM2-LM,ssp585,asia,co2mass,2309335500000000.0
2031,NorESM2-LM,ssp585,asia,co2mass,2331166000000000.0
2032,NorESM2-LM,ssp585,asia,co2mass,2353619000000000.0
2033,NorESM2-LM,ssp585,asia,co2mass,2376744400000000.0
2034,NorESM2-LM,ssp585,asia,co2mass,2400541500000000.0
2035,NorESM2-LM,ssp585,asia,co2mass,2425011300000000.0
2036,NorESM2-LM,ssp585,asia,co2mass,2450157800000000.0
2037,NorESM2-LM,ssp585,asia,co2mass,2475987700000000.0
2038,NorESM2-LM,ssp585,asia,co2mass,2502500500000000.0
2039,NorESM2-LM,ssp585,asia,co2mass,2529703800000000.0
2040,NorESM2-LM,ssp585,asia,co2mass,2557606600000000.0
2041,NorESM2-LM,ssp585,asia,co2mass,2586214800000000.0
2042,NorESM2-LM,ssp585,asia,co2mass,2615565000000000.0
2043,NorESM2-LM,ssp585,asia,co2mass,2645689400000000.0
2044,NorESM2-LM,ssp585,asia,co2mass,2676597600000000.0
2045,NorESM2-LM,ssp585,asia,co2mass,2708293400000000.0
2046,NorESM2-LM,ssp585,asia,co2mass,2740785300000000.0
2047,NorESM2-LM,ssp585,asia,co2mass,2774076200000000.0
2048,NorESM2-LM,ssp585,asia,co2mass,2808175500000000.0
2049,NorESM2-LM,ssp585,asia,co2mass,2843093000000000.0
2050,NorESM2-LM,ssp585,asia,co2mass,2878833000000000.0
2051,NorESM2-LM,ssp585,asia,co2mass,2915416800000000.0
2052,NorESM2-LM,ssp585,asia,co2mass,2952929300000000.0
2053,NorESM2-LM,ssp585,asia,co2mass,2991446600000000.0
2054,NorESM2-LM,ssp585,asia,co2mass,3030974300000000.0
2055,NorESM2-LM,ssp585,asia,co2mass,3071517000000000.0
2056,NorESM2-LM,ssp585,asia,co2mass,3113078000000000.0
2057,NorESM2-LM,ssp585,asia,co2mass,3155656600000000.0
2058,NorESM2-LM,ssp585,asia,co2mass,3199264000000000.0
2059,NorESM2-LM,ssp585,asia,co2mass,3243904000000000.0
2060,NorESM2-LM,ssp585,asia,co2mass,3289586600000000.0
2061,NorESM2-LM,ssp585,asia,co2mass,3336311500000000.0
2062,NorESM2-LM,ssp585,asia,co2mass,3384080200000000.0
2063,NorESM2-LM,ssp585,asia,co2mass,3432888000000000.0
2064,NorESM2-LM,ssp585,asia,co2mass,3482746300000000.0
2065,NorESM2-LM,ssp585,asia,co2mass,3533663000000000.0
2066,NorESM2-LM,ssp585,asia,co2mass,3585649400000000.0
2067,NorESM2-LM,ssp585,asia,co2mass,3638711300000000.0
2068,NorESM2-LM,ssp585,asia,co2mass,3692858800000000.0
2069,NorESM2-LM,ssp585,asia,co2mass,3748106000000000.0
2070,NorESM2-LM,ssp585,asia,co2mass,3804461400000000.0
2071,NorESM2-LM,ssp585,asia,co2mass,3861910800000000.0
2072,NorESM2-LM,ssp585,asia,co2mass,3920373000000000.0
2073,NorESM2-LM,ssp585,asia,co2mass,3979755400000000.0
2074,NorESM2-LM,ssp585,asia,co2mass,4040065300000000.0
2075,NorESM2-LM,ssp585,asia,co2mass,4101312900000000.0
2076,NorESM2-LM,ssp585,asia,co2mass,4163504800000000.0
2077,NorESM2-LM,ssp585,asia,co2mass,4226661000000000.0
2078,NorESM2-LM,ssp585,asia,co2mass,4290782700000000.0
2079,NorESM2-LM,ssp585,asia,co2mass,4355879900000000.0
2080,NorESM2-LM,ssp585,asia,co2mass,4421959500000000.0
2081,NorESM2-LM,ssp585,asia,co2mass,4488974000000000.0
2082,NorESM2-LM,ssp585,asia,co2mass,4556578000000000.0
2083,NorESM2-LM,ssp585,asia,co2mass,4624444000000000.0
2084,NorESM2-LM,ssp585,asia,co2mass,4692554000000000.0
2085,NorESM2-LM,ssp585,asia,co2mass,4760918000000000.0
2086,NorESM2-LM,ssp585,asia,co2mass,4829546300000000.0
2087,NorESM2-LM,ssp585,asia,co2mass,4898451500000000.0
2088,NorESM2-LM,ssp585,asia,co2mass,4967630600000000.0
2089,NorESM2-LM,ssp585,asia,co2mass,5037093000000000.0
2090,NorESM2-LM,ssp585,asia,co2mass,5106844000000000.0
2091,NorESM2-LM,ssp585,asia,co2mass,5176864000000000.0
2092,NorESM2-LM,ssp585,asia,co2mass,5246988000000000.0
2093,NorESM2-LM,ssp585,asia,co2mass,5317079300000000.0
2094,NorESM2-LM,ssp585,asia,co2mass,5387126500000000.0
2095,NorESM2-LM,ssp585,asia,co2mass,5457155400000000.0
2096,NorESM2-LM,ssp585,asia,co2mass,5527106000000000.0
2097,NorESM2-LM,ssp585,asia,co2mass,5597042500000000.0
2098,NorESM2-LM,ssp585,asia,co2mass,5666966700000000.0
2099,NorESM2-LM,ssp585,asia,co2mass,5736814700000000.0
2100,NorESM2-LM,ssp585,asia,co2mass,5806646000000000.0
1850,NorESM2-LM,ssp585,america,tas,-0.9618745
1851,NorESM2-LM,ssp585,america,tas,-0.6967306
1852,NorESM2-LM,ssp585,america,tas,-0.7466407
1853,NorESM2-LM,ssp585,america,tas,-0.91862917
1854,NorESM2-LM,ssp585,america,tas,-0.71649647
1855,NorESM2-LM,ssp585,america,tas,-1.0778451
1856,NorESM2-LM,ssp585,america,tas,-1.0562844
1857,NorESM2-LM,ssp585,america,tas,-0.5001602
1858,NorESM2-LM,ssp585,america,tas,-0.80801344
1859,NorESM2-LM,ssp585,america,tas,-1.101399
1860,NorESM2-LM,ssp585,america,tas,-1.4244742
1861,NorESM2-LM,ssp585,america,tas,-1.3155012
1862,NorESM2-LM,ssp585,america,tas,-1.2274718
1863,NorESM2-LM,ssp585,america,tas,-0.8430457
1864,NorESM2-LM,ssp585,america,tas,-0.76545095
1865,NorESM2-LM,ssp585,america,tas,-1.1385489
1866,NorESM2-LM,ssp585,america,tas,-1.2989688
1867,NorESM2-LM,ssp585,america,tas,-1.005867
1868,NorESM2-LM,ssp585,america,tas,-0.4532652
1869,NorESM2-LM,ssp585,america,tas,-0.5451889
1870,NorESM2-LM,ssp585,america,tas,-1.1453795
1871,NorESM2-LM,ssp585,america,tas,-0.848968
1872,NorESM2-LM,ssp585,america,tas,-1.0413051
1873,NorESM2-LM,ssp585,america,tas,-1.1890912
1874,NorESM2-LM,ssp585,america,tas,-1.0360174
1875,NorESM2-LM,ssp585,america,tas,-1.1310382
1876,NorESM2-LM,ssp585,america,tas,-0.9278941
1877,NorESM2-LM,ssp585,america,tas,-0.91131735
1878,NorESM2-LM,ssp585,america,tas,-0.59425116
1879,NorESM2-LM,ssp585,america,tas,-0.9692445
1880,NorESM2-LM,ssp585,america,tas,-0.82366705
1881,NorESM2-LM,ssp585,america,tas,-0.9149389
1882,NorESM2-LM,ssp585,america,tas,-0.9701767
1883,NorESM2-LM,ssp585,america,tas,-0.70153856
1884,NorESM2-LM,ssp585,america,tas,-1.1926403
1885,NorESM2-LM,ssp585,america,tas,-0.61514616
1886,NorESM2-LM,ssp585,america,tas,-0.90927553
1887,NorESM2-LM,ssp585,america,tas,-1.3982515
1888,NorESM2-LM,ssp585,america,tas,-1.04352
1889,NorESM2-LM,ssp585,america,tas,-0.8301692
1890,NorESM2-LM,ssp585,america,tas,-0.8750696
1891,NorESM2-LM,ssp585,america,tas,-0.81923723
1892,NorESM2-LM,ssp585,america,tas,-0.6731119
1893,NorESM2-LM,ssp585,america,tas,-0.8689041
1894,NorESM2-LM,ssp585,america,tas,-0.7686839
1895,NorESM2-LM,ssp585,america,tas,-0.5499463
1896,NorESM2-LM,ssp585,america,tas,-0.9692683
1897,NorESM2-LM,ssp585,america,tas,-0.7469015
1898,NorESM2-LM,ssp585,america,tas,-0.737627
1899,NorESM2-LM,ssp585,america,tas,-0.8453021
1900,NorESM2-LM,ssp585,america,tas,-0.8023057
1901,NorESM2-LM,ssp585,america,tas,-0.7530713
1902,NorESM2-LM,ssp585,america,tas,-1.0855703
1903,NorESM2-LM,ssp585,america,tas,-0.8882923
1904,NorESM2-LM,ssp585,america,tas,-0.65413666
1905,NorESM2-LM,ssp585,america,tas,-0.8118019
1906,NorESM2-LM,ssp585,america,tas,-0.7456293
1907,NorESM2-LM,ssp585,america,tas,-0.8847723
1908,NorESM2-LM,ssp585,america,tas,-1.0727668
1909,NorESM2-LM,ssp585,america,tas,-0.73274374
1910,NorESM2-LM,ssp585,america,tas,-1.0290155
1911,NorESM2-LM,ssp585,america,tas,-0.8980756
1912,NorESM2-LM,ssp585,america,tas,-0.9297576
1913,NorESM2-LM,ssp585,america,tas,-0.8425493
1914,NorESM2-LM,ssp585,america,tas,-1.4639301
1915,NorESM2-LM,ssp585,america,tas,-1.1830397
1916,NorESM2-LM,ssp585,america,tas,-1.0283942
1917,NorESM2-LM,ssp585,america,tas,-1.0890865
1918,NorESM2-LM,ssp585,america,tas,-0.8701992
1919,NorESM2-LM,ssp585,america,tas,-0.6247306
1920,NorESM2-LM,ssp585,america,tas,-0.50299406
1921,NorESM2-LM,ssp585,america,tas,-1.0476079
1922,NorESM2-LM,ssp585,america,tas,-0.62419415
1923,NorESM2-LM,ssp585,america,tas,-0.60056734
1924,NorESM2-LM,ssp585,america,tas,-0.72551584
1925,NorESM2-LM,ssp585,america,tas,-0.59907913
1926,NorESM2-LM,ssp585,america,tas,-0.78472805
1927,NorESM2-LM,ssp585,america,tas,-0.7494831
1928,NorESM2-LM,ssp585,america,tas,-0.7294364
1929,NorESM2-LM,ssp585,america,tas,-0.5610914
1930,NorESM2-LM,ssp585,america,tas,-0.75555134
1931,NorESM2-LM,ssp585,america,tas,-0.89776516
1932,NorESM2-LM,ssp585,america,tas,-0.88989544
1933,NorESM2-LM,ssp585,america,tas,-1.0718899
1934,NorESM2-LM,ssp585,america,tas,-0.77378464
1935,NorESM2-LM,ssp585,america,tas,-0.6742835
1936,NorESM2-LM,ssp585,america,tas,-1.0032387
1937,NorESM2-LM,ssp585,america,tas,-0.94908714
1938,NorESM2-LM,ssp585,america,tas,-0.8546834
1939,NorESM2-LM,ssp585,america,tas,-1.0880971
1940,NorESM2-LM,ssp585,america,tas,-0.5862942
1941,NorESM2-LM,ssp585,america,tas,-0.5315676
1942,NorESM2-LM,ssp585,america,tas,-0.861145
1943,NorESM2-LM,ssp585,america,tas,-0.90587425
1944,NorESM2-LM,ssp585,america,tas,-0.9001045
1945,NorESM2-LM,ssp585,america,tas,-0.8893666
1946,NorESM2-LM,ssp585,america,tas,-0.7230296
1947,NorESM2-LM,ssp585,america,tas,-0.5889282
1948,NorESM2-LM,ssp585,america,tas,-0.9103732
1949,NorESM2-LM,ssp585,america,tas,-0.6942115
1950,NorESM2-LM,ssp585,america,tas,-0.79489374
1951,NorESM2-LM,ssp585,america,tas,-0.7715764
1952,NorESM2-LM,ssp585,america,tas,-0.8863478
1953,NorESM2-LM,ssp585,america,tas,-0.8471513
1954,NorESM2-LM,ssp585,america,tas,-0.6137042
1955,NorESM2-LM,ssp585,america,tas,-0.3012786
1956,NorESM2-LM,ssp585,america,tas,-0.5896435
1957,NorESM2-LM,ssp585,america,tas,-0.54198885
1958,NorESM2-LM,ssp585,america,tas,-0.6210656
1959,NorESM2-LM,ssp585,america,tas,-0.5877633
1960,NorESM2-LM,ssp585,america,tas,-0.7700453
1961,NorESM2-LM,ssp585,america,tas,-0.98470306
1962,NorESM2-LM,ssp585,america,tas,-1.0185738
1963,NorESM2-LM,ssp585,america,tas,-0.99274445
1964,NorESM2-LM,ssp585,america,tas,-0.87345076
1965,NorESM2-LM,ssp585,america,tas,-0.6897216
1966,NorESM2-LM,ssp585,america,tas,-0.71261215
1967,NorESM2-LM,ssp585,america,tas,-1.326427
1968,NorESM2-LM,ssp585,america,tas,-1.3780818
1969,NorESM2-LM,ssp585,america,tas,-1.0912256
1970,NorESM2-LM,ssp585,america,tas,-0.91026163
1971,NorESM2-LM,ssp585,america,tas,-0.8886547
1972,NorESM2-LM,ssp585,america,tas,-1.0312018
1973,NorESM2-LM,ssp585,america,tas,-1.1227727
1974,NorESM2-LM,ssp585,america,tas,-0.9163132
1975,NorESM2-LM,ssp585,america,tas,-1.2930965
1976,NorESM2-LM,ssp585,america,tas,-1.103106
1977,NorESM2-LM,ssp585,america,tas,-1.0847998
1978,NorESM2-LM,ssp585,america,tas,-1.0872555
1979,NorESM2-LM,ssp585,america,tas,-0.7795267
1980,NorESM2-LM,ssp585,america,tas,-0.93029547
1981,NorESM2-LM,ssp585,america,tas,-0.89836645
1982,NorESM2-LM,ssp585,america,tas,-0.58051634
1983,NorESM2-LM,ssp585,america,tas,-0.4784236
1984,NorESM2-LM,ssp585,america,tas,-0.8249903
1985,NorESM2-LM,ssp585,america,tas,-0.86773205
1986,NorESM2-LM,ssp585,america,tas,-0.7085047
1987,NorESM2-LM,ssp585,america,tas,-1.1273437
1988,NorESM2-LM,ssp585,america,tas,-0.95746946
1989,NorESM2-LM,ssp585,america,tas,-0.7741909
1990,NorESM2-LM,ssp585,america,tas,-0.46990633
1991,NorESM2-LM,ssp585,america,tas,-0.5086217
1992,NorESM2-LM,ssp585,america,tas,-0.84440184
1993,NorESM2-LM,ssp585,america,tas,-1.0181961
1994,NorESM2-LM,ssp585,america,tas,-0.9370446
1995,NorESM2-LM,ssp585,america,tas,-0.8469801
1996,NorESM2-LM,ssp585,america,tas,-0.45360804
1997,NorESM2-LM,ssp585,america,tas,-0.15340185
1998,NorESM2-LM,ssp585,america,tas,-0.22924471
1999,NorESM2-LM,ssp585,america,tas,-0.35669327
2000,NorESM2-LM,ssp585,america,tas,0.13889837
2001,NorESM2-LM,ssp585,america,tas,0.10014343
2002,NorESM2-LM,ssp585,america,tas,-0.6634178
2003,NorESM2-LM,ssp585,america,tas,-0.30312967
2004,NorESM2-LM,ssp585,america,tas,-0.41429472
2005,NorESM2-LM,ssp585,america,tas,-0.3847661
2006,NorESM2-LM,ssp585,america,tas,-0.67580557
2007,NorESM2-LM,ssp585,america,tas,-0.08997297
2008,NorESM2-LM,ssp585,america,tas,0.0679059
2009,NorESM2-LM,ssp585,america,tas,-0.18488026
2010,NorESM2-LM,ssp585,america,tas,0.06850815
2011,NorESM2-LM,ssp585,america,tas,0.0096235275
2012,NorESM2-LM,ssp585,america,tas,-0.12695265
2013,NorESM2-LM,ssp585,america,tas,0.09134197
2014,NorESM2-LM,ssp585,america,tas,0.35422373
2015,NorESM2-LM,ssp585,america,tas,-0.28800392
2016,NorESM2-LM,ssp585,america,tas,-0.293087
2017,NorESM2-LM,ssp585,america,tas,-0.09860611
2018,NorESM2-LM,ssp585,america,tas,-0.15842056
2019,NorESM2-LM,ssp585,america,tas,0.1442256
2020,NorESM2-LM,ssp585,america,tas,0.19608116
2021,NorESM2-LM,ssp585,america,tas,-0.08172321
2022,NorESM2-LM,ssp585,america,tas,0.08309698
2023,NorESM2-LM,ssp585,america,tas,0.57808113
2024,NorESM2-LM,ssp585,america,tas,0.38109684
2025,NorESM2-LM,ssp585,america,tas,-0.111582756
2026,NorESM2-LM,ssp585,america,tas,-0.12732506
2027,NorESM2-LM,ssp585,america,tas,0.1159749
2028,NorESM2-LM,ssp585,america,tas,0.52556705
2029,NorESM2-LM,ssp585,america,tas,0.40692234
2030,NorESM2-LM,ssp585,america,tas,0.6117244
2031,NorESM2-LM,ssp585,america,tas,0.46986294
2032,NorESM2-LM,ssp585,america,tas,0.029962063
2033,NorESM2-LM,ssp585,america,tas,0.7750373
2034,NorESM2-LM,ssp585,america,tas,0.35898018
2035,NorESM2-LM,ssp585,america,tas,0.25596762
2036,NorESM2-LM,ssp585,america,tas,0.10876846
2037,NorESM2-LM,ssp585,america,tas,0.59389687
2038,NorESM2-LM,ssp585,america,tas,0.58077145
2039,NorESM2-LM,ssp585,america,tas,0.31338453
2040,NorESM2-LM,ssp585,america,tas,0.058421135
2041,NorESM2-LM,ssp585,america,tas,0.47131586
2042,NorESM2-LM,ssp585,america,tas,0.76419353
2043,NorESM2-LM,ssp585,america,tas,0.9667616
2044,NorESM2-LM,ssp585,america,tas,0.7977052
2045,NorESM2-LM,ssp585,america,tas,0.8272772
2046,NorESM2-LM,ssp585,america,tas,0.7651758
2047,NorESM2-LM,ssp585,america,tas,0.8069439
2048,NorESM2-LM,ssp585,america,tas,0.9906378
2049,NorESM2-LM,ssp585,america,tas,1.2209558
2050,NorESM2-LM,ssp585,america,tas,0.9250326
2051,NorESM2-LM,ssp585,america,tas,0.77768755
2052,NorESM2-LM,ssp585,america,tas,0.81636477
2053,NorESM2-LM,ssp585,america,tas,0.68918896
2054,NorESM2-LM,ssp585,america,tas,0.81355
2055,NorESM2-LM,ssp585,america,tas,1.2027035
2056,NorESM2-LM,ssp585,america,tas,1.4962153
2057,NorESM2-LM,ssp585,america,tas,1.1309853
2058,NorESM2-LM,ssp585,america,tas,1.1256604
2059,NorESM2-LM,ssp585,america,tas,1.4302802
2060,NorESM2-LM,ssp585,america,tas,1.8750215
2061,NorESM2-LM,ssp585,america,tas,1.5192733
2062,NorESM2-LM,ssp585,america,tas,1.370841
2063,NorESM2-LM,ssp585,america,tas,1.7785802
2064,NorESM2-LM,ssp585,america,tas,1.8759456
2065,NorESM2-LM,ssp585,america,tas,1.2926683
2066,NorESM2-LM,ssp585,america,tas,1.5448737
2067,NorESM2-LM,ssp585,america,tas,1.9879708
2068,NorESM2-LM,ssp585,america,tas,1.7389226
2069,NorESM2-LM,ssp585,america,tas,1.8066535
2070,NorESM2-LM,ssp585,america,tas,1.9672866
2071,NorESM2-LM,ssp585,america,tas,2.4284348
2072,NorESM2-LM,ssp585,america,tas,2.3810172
2073,NorESM2-LM,ssp585,america,tas,2.1500258
2074,NorESM2-LM,ssp585,america,tas,1.825192
2075,NorESM2-LM,ssp585,america,tas,2.0518785
2076,NorESM2-LM,ssp585,america,tas,2.380999
2077,NorESM2-LM,ssp585,america,tas,2.5433269
2078,NorESM2-LM,ssp585,america,tas,1.9674582
2079,NorESM2-LM,ssp585,america,tas,2.2038617
2080,NorESM2-LM,ssp585,america,tas,2.961554
2081,NorESM2-LM,ssp585,america,tas,2.8121705
2082,NorESM2-LM,ssp585,america,tas,2.9540029
2083,NorESM2-LM,ssp585,america,tas,2.844602
2084,NorESM2-LM,ssp585,america,tas,2.7750382
2085,NorESM2-LM,ssp585,america,tas,2.9846044
2086,NorESM2-LM,ssp585,america,tas,2.9127498
2087,NorESM2-LM,ssp585,america,tas,3.1917443
2088,NorESM2-LM,ssp585,america,tas,3.3274913
2089,NorESM2-LM,ssp585,america,tas,2.9717546
2090,NorESM2-LM,ssp585,america,tas,3.1573844
2091,NorESM2-LM,ssp585,america,tas,3.4256053
2092,NorESM2-LM,ssp585,america,tas,3.3281436
2093,NorESM2-LM,ssp585,america,tas,3.7387815
2094,NorESM2-LM,ssp585,america,tas,3.6675792
2095,NorESM2-LM,ssp585,america,tas,3.6163688
2096,NorESM2-LM,ssp585,america,tas,3.4196105
2097,NorESM2-LM,ssp585,america,tas,3.6745677
2098,NorESM2-LM,ssp585,america,tas,3.638945
2099,NorESM2-LM,ssp585,america,tas,3.209066
2100,NorESM2-LM,ssp585,america,tas,3.3514132
1850,NorESM2-LM,ssp585,eurafrica,tas,-0.91550016
1851,NorESM2-LM,ssp585,eurafrica,tas,-0.9567485
1852,NorESM2-LM,ssp585,eurafrica,tas,-0.78648376
1853,NorESM2-LM,ssp585,eurafrica,tas,-0.67341614
1854,NorESM2-LM,ssp585,eurafrica,tas,-0.6017146
1855,NorESM2-LM,ssp585,eurafrica,tas,-0.61309576
1856,NorESM2-LM,ssp585,eurafrica,tas,-0.8891907
1857,NorESM2-LM,ssp585,eurafrica,tas,-0.71316147
1858,NorESM2-LM,ssp585,eurafrica,tas,-0.6465807
1859,NorESM2-LM,ssp585,eurafrica,tas,-0.9892616
1860,NorESM2-LM,ssp585,eurafrica,tas,-1.1958289
1861,NorESM2-LM,ssp585,eurafrica,tas,-1.4158545
1862,NorESM2-LM,ssp585,eurafrica,tas,-1.2290134
1863,NorESM2-LM,ssp585,eurafrica,tas,-1.0561781
1864,NorESM2-LM,ssp585,eurafrica,tas,-0.983078
1865,NorESM2-LM,ssp585,eurafrica,tas,-0.89988804
1866,NorESM2-LM,ssp585,eurafrica,tas,-1.0551486
1867,NorESM2-LM,ssp585,eurafrica,tas,-1.2138414
1868,NorESM2-LM,ssp585,eurafrica,tas,-0.9952717
1869,NorESM2-LM,ssp585,eurafrica,tas,-0.9749551
1870,NorESM2-LM,ssp585,eurafrica,tas,-1.2158422
1871,NorESM2-LM,ssp585,eurafrica,tas,-1.0250335
1872,NorESM2-LM,ssp585,eurafrica,tas,-1.1835413
1873,NorESM2-LM,ssp585,eurafrica,tas,-1.0477629
1874,NorESM2-LM,ssp585,eurafrica,tas,-1.2732944
1875,NorESM2-LM,ssp585,eurafrica,tas,-1.0365176
1876,NorESM2-LM,ssp585,eurafrica,tas,-0.891984
1877,NorESM2-LM,ssp585,eurafrica,tas,-0.7882457
1878,NorESM2-LM,ssp585,eurafrica,tas,-0.80687284
1879,NorESM2-LM,ssp585,eurafrica,tas,-1.0692205
1880,NorESM2-LM,ssp585,eurafrica,tas,-0.9222059
1881,NorESM2-LM,ssp585,eurafrica,tas,-1.0451908
1882,NorESM2-LM,ssp585,eurafrica,tas,-1.0722632
1883,NorESM2-LM,ssp585,eurafrica,tas,-0.7461033
1884,NorESM2-LM,ssp585,eurafrica,tas,-0.894794
1885,NorESM2-LM,ssp585,eurafrica,tas,-0.8211026
1886,NorESM2-LM,ssp585,eurafrica,tas,-0.9284997
1887,NorESM2-LM,ssp585,eurafrica,tas,-1.1476288
1888,NorESM2-LM,ssp585,eurafrica,tas,-0.87072086
1889,NorESM2-LM,ssp585,eurafrica,tas,-1.0763822
1890,NorESM2-LM,ssp585,eurafrica,tas,-0.91594744
1891,NorESM2-LM,ssp585,eurafrica,tas,-1.0056825
1892,NorESM2-LM,ssp585,eurafrica,tas,-1.0179915
1893,NorESM2-LM,ssp585,eurafrica,tas,-0.9449086
1894,NorESM2-LM,ssp585,eurafrica,tas,-0.761251
1895,NorESM2-LM,ssp585,eurafrica,tas,-0.61031914
1896,NorESM2-LM,ssp585,eurafrica,tas,-0.97975063
1897,NorESM2-LM,ssp585,eurafrica,tas,-0.7557559
1898,NorESM2-LM,ssp585,eurafrica,tas,-0.79113674
1899,NorESM2-LM,ssp585,eurafrica,tas,-0.52069235
1900,NorESM2-LM,ssp585,eurafrica,tas,-0.96091986
1901,NorESM2-LM,ssp585,eurafrica,tas,-0.6608243
1902,NorESM2-LM,ssp585,eurafrica,tas,-0.553874
1903,NorESM2-LM,ssp585,eurafrica,tas,-0.6896982
