year,climate_model,scenario,region,variable,value
1985,GFDL-ESM4,ssp245,eurafrica,co2,341.4355160202831
1986,GFDL-ESM4,ssp245,eurafrica,co2,343.0034557823092
1987,GFDL-ESM4,ssp245,eurafrica,co2,344.66548822820187
1988,GFDL-ESM4,ssp245,eurafrica,co2,346.2184395175427
1989,GFDL-ESM4,ssp245,eurafrica,co2,348.0017767287791
1990,GFDL-ESM4,ssp245,eurafrica,co2,350.2463805489242
1991,GFDL-ESM4,ssp245,eurafrica,co2,351.88012407161295
1992,GFDL-ESM4,ssp245,eurafrica,co2,352.8677043505013
1993,GFDL-ESM4,ssp245,eurafrica,co2,353.5228315740824
1994,GFDL-ESM4,ssp245,eurafrica,co2,355.10575980879366
1995,GFDL-ESM4,ssp245,eurafrica,co2,356.2827769201249
1996,GFDL-ESM4,ssp245,eurafrica,co2,357.4714937712997
1997,GFDL-ESM4,ssp245,eurafrica,co2,358.80168434232473
1998,GFDL-ESM4,ssp245,eurafrica,co2,360.4915109463036
1999,GFDL-ESM4,ssp245,eurafrica,co2,362.59437911212444
2000,GFDL-ESM4,ssp245,eurafrica,co2,364.90734783001244
2001,GFDL-ESM4,ssp245,eurafrica,co2,366.7491255328059
2002,GFDL-ESM4,ssp245,eurafrica,co2,368.28129668720067
2003,GFDL-ESM4,ssp245,eurafrica,co2,369.5410559885204
2004,GFDL-ESM4,ssp245,eurafrica,co2,372.13112227618694
2005,GFDL-ESM4,ssp245,eurafrica,co2,374.15308179333806
2006,GFDL-ESM4,ssp245,eurafrica,co2,375.65029924735427
2007,GFDL-ESM4,ssp245,eurafrica,co2,377.39655817858875
2008,GFDL-ESM4,ssp245,eurafrica,co2,379.41450136713684
2009,GFDL-ESM4,ssp245,eurafrica,co2,381.67391903698444
2010,GFDL-ESM4,ssp245,eurafrica,co2,383.6263495031744
2011,GFDL-ESM4,ssp245,eurafrica,co2,385.1542714983225
2012,GFDL-ESM4,ssp245,eurafrica,co2,387.5244583468884
2013,GFDL-ESM4,ssp245,eurafrica,co2,390.2274474967271
2014,GFDL-ESM4,ssp245,eurafrica,co2,391.87754737213254
2015,GFDL-ESM4,ssp245,eurafrica,co2,393.9371381420642
2016,GFDL-ESM4,ssp245,eurafrica,co2,396.073010051623
2017,GFDL-ESM4,ssp245,eurafrica,co2,399.0424156654626
2018,GFDL-ESM4,ssp245,eurafrica,co2,401.7186292912811
2019,GFDL-ESM4,ssp245,eurafrica,co2,405.08792153559625
2020,GFDL-ESM4,ssp245,eurafrica,co2,407.20682591199875
2021,GFDL-ESM4,ssp245,eurafrica,co2,409.45419459603727
2022,GFDL-ESM4,ssp245,eurafrica,co2,412.6052081119269
2023,GFDL-ESM4,ssp245,eurafrica,co2,415.71626206859946
2024,GFDL-ESM4,ssp245,eurafrica,co2,418.9137544017285
2025,GFDL-ESM4,ssp245,eurafrica,co2,421.30055953748524
2026,GFDL-ESM4,ssp245,eurafrica,co2,424.50177716091275
2027,GFDL-ESM4,ssp245,eurafrica,co2,427.3717640899122
2028,GFDL-ESM4,ssp245,eurafrica,co2,430.3399473428726
2029,GFDL-ESM4,ssp245,eurafrica,co2,432.9401708673686
2030,GFDL-ESM4,ssp245,eurafrica,co2,436.3137704785913
2031,GFDL-ESM4,ssp245,eurafrica,co2,439.1660331748426
2032,GFDL-ESM4,ssp245,eurafrica,co2,442.03069410286844
2033,GFDL-ESM4,ssp245,eurafrica,co2,444.9443076737225
2034,GFDL-ESM4,ssp245,eurafrica,co2,447.9625204112381
2035,GFDL-ESM4,ssp245,eurafrica,co2,451.0388826020062
2036,GFDL-ESM4,ssp245,eurafrica,co2,454.28116573020816
2037,GFDL-ESM4,ssp245,eurafrica,co2,457.64853712171316
2038,GFDL-ESM4,ssp245,eurafrica,co2,460.6404108926654
2039,GFDL-ESM4,ssp245,eurafrica,co2,463.9035614673048
2040,GFDL-ESM4,ssp245,eurafrica,co2,466.71039308421314
2041,GFDL-ESM4,ssp245,eurafrica,co2,469.91967246867716
2042,GFDL-ESM4,ssp245,eurafrica,co2,472.9790089186281
2043,GFDL-ESM4,ssp245,eurafrica,co2,476.2879107147455
2044,GFDL-ESM4,ssp245,eurafrica,co2,479.4563865289092
2045,GFDL-ESM4,ssp245,eurafrica,co2,482.5302748940885
2046,GFDL-ESM4,ssp245,eurafrica,co2,485.53748638369143
2047,GFDL-ESM4,ssp245,eurafrica,co2,488.7518589384854
2048,GFDL-ESM4,ssp245,eurafrica,co2,491.4691671729088
2049,GFDL-ESM4,ssp245,eurafrica,co2,494.9014983139932
2050,GFDL-ESM4,ssp245,eurafrica,co2,498.07142931967974
2051,GFDL-ESM4,ssp245,eurafrica,co2,501.0362947359681
2052,GFDL-ESM4,ssp245,eurafrica,co2,504.34638978913426
2053,GFDL-ESM4,ssp245,eurafrica,co2,507.89472879841924
2054,GFDL-ESM4,ssp245,eurafrica,co2,511.1560458317399
2055,GFDL-ESM4,ssp245,eurafrica,co2,513.9004206284881
2056,GFDL-ESM4,ssp245,eurafrica,co2,517.3854879103601
2057,GFDL-ESM4,ssp245,eurafrica,co2,520.2922038733959
2058,GFDL-ESM4,ssp245,eurafrica,co2,522.4523483775556
2059,GFDL-ESM4,ssp245,eurafrica,co2,525.2353148534894
2060,GFDL-ESM4,ssp245,eurafrica,co2,528.8069369271398
2061,GFDL-ESM4,ssp245,eurafrica,co2,531.7659815773368
2062,GFDL-ESM4,ssp245,eurafrica,co2,534.7480182535946
2063,GFDL-ESM4,ssp245,eurafrica,co2,537.5104956328869
2064,GFDL-ESM4,ssp245,eurafrica,co2,540.8490542322397
2065,GFDL-ESM4,ssp245,eurafrica,co2,543.2049511000514
2066,GFDL-ESM4,ssp245,eurafrica,co2,545.5153877846897
2067,GFDL-ESM4,ssp245,eurafrica,co2,548.5143046826124
2068,GFDL-ESM4,ssp245,eurafrica,co2,551.4174117706716
2069,GFDL-ESM4,ssp245,eurafrica,co2,554.0547426789999
2070,GFDL-ESM4,ssp245,eurafrica,co2,556.0803692787886
2071,GFDL-ESM4,ssp245,eurafrica,co2,558.2179292105138
2072,GFDL-ESM4,ssp245,eurafrica,co2,561.2323293462396
2073,GFDL-ESM4,ssp245,eurafrica,co2,564.0140152536333
2074,GFDL-ESM4,ssp245,eurafrica,co2,566.2357434630394
2075,GFDL-ESM4,ssp245,eurafrica,co2,568.5901851393282
2076,GFDL-ESM4,ssp245,eurafrica,co2,571.3979480788112
2077,GFDL-ESM4,ssp245,eurafrica,co2,573.2502904720604
2078,GFDL-ESM4,ssp245,eurafrica,co2,574.7763207182288
2079,GFDL-ESM4,ssp245,eurafrica,co2,576.6928661614656
2080,GFDL-ESM4,ssp245,eurafrica,co2,578.9331626147032
2081,GFDL-ESM4,ssp245,eurafrica,co2,580.3678650408983
2082,GFDL-ESM4,ssp245,eurafrica,co2,582.3750980198383
2083,GFDL-ESM4,ssp245,eurafrica,co2,584.4673723913729
2084,GFDL-ESM4,ssp245,eurafrica,co2,585.6708739884198
2085,GFDL-ESM4,ssp245,eurafrica,co2,587.0884633623064
2086,GFDL-ESM4,ssp245,eurafrica,co2,589.539238717407
2087,GFDL-ESM4,ssp245,eurafrica,co2,590.238138101995
2088,GFDL-ESM4,ssp245,eurafrica,co2,591.0161999054253
2089,GFDL-ESM4,ssp245,eurafrica,co2,593.0950865149498
2090,GFDL-ESM4,ssp245,eurafrica,co2,594.2160496488214
2091,GFDL-ESM4,ssp245,eurafrica,co2,594.452430959791
2092,GFDL-ESM4,ssp245,eurafrica,co2,595.5146043561399
2093,GFDL-ESM4,ssp245,eurafrica,co2,596.7487813904881
2094,GFDL-ESM4,ssp245,eurafrica,co2,596.8627519905567
2095,GFDL-ESM4,ssp245,eurafrica,co2,597.6715474389493
2096,GFDL-ESM4,ssp245,eurafrica,co2,597.7317341603339
2097,GFDL-ESM4,ssp245,eurafrica,co2,598.06666104123
2098,GFDL-ESM4,ssp245,eurafrica,co2,599.8660926707089
2099,GFDL-ESM4,ssp245,eurafrica,co2,599.6869876980782
2100,GFDL-ESM4,ssp245,eurafrica,co2,599.9632412567735
1850,GFDL-ESM4,ssp126,asia,co2,284.39093148335814
1851,GFDL-ESM4,ssp126,asia,co2,284.1436071321368
1852,GFDL-ESM4,ssp126,asia,co2,283.94622495397925
1853,GFDL-ESM4,ssp126,asia,co2,284.777139313519
1854,GFDL-ESM4,ssp126,asia,co2,284.729030681774
1855,GFDL-ESM4,ssp126,asia,co2,284.4115369953215
1856,GFDL-ESM4,ssp126,asia,co2,284.2687536031008
1857,GFDL-ESM4,ssp126,asia,co2,285.0831369869411
1858,GFDL-ESM4,ssp126,asia,co2,285.13671713881195
1859,GFDL-ESM4,ssp126,asia,co2,285.08537798188627
1860,GFDL-ESM4,ssp126,asia,co2,285.32042051665485
1861,GFDL-ESM4,ssp126,asia,co2,285.14544828794897
1862,GFDL-ESM4,ssp126,asia,co2,285.40269704535604
1863,GFDL-ESM4,ssp126,asia,co2,285.5603233911097
1864,GFDL-ESM4,ssp126,asia,co2,285.78555793501437
1865,GFDL-ESM4,ssp126,asia,co2,286.49307205341756
1866,GFDL-ESM4,ssp126,asia,co2,286.668015178293
1867,GFDL-ESM4,ssp126,asia,co2,286.75218345597386
1868,GFDL-ESM4,ssp126,asia,co2,286.8129522539675
1869,GFDL-ESM4,ssp126,asia,co2,286.78233502432704
1870,GFDL-ESM4,ssp126,asia,co2,286.70422034338117
1871,GFDL-ESM4,ssp126,asia,co2,286.9901363737881
1872,GFDL-ESM4,ssp126,asia,co2,287.3873745556921
1873,GFDL-ESM4,ssp126,asia,co2,287.6291691791266
1874,GFDL-ESM4,ssp126,asia,co2,287.68007177859545
1875,GFDL-ESM4,ssp126,asia,co2,287.92195371352136
1876,GFDL-ESM4,ssp126,asia,co2,287.86269831471145
1877,GFDL-ESM4,ssp126,asia,co2,287.9970124922693
1878,GFDL-ESM4,ssp126,asia,co2,288.16962731070817
1879,GFDL-ESM4,ssp126,asia,co2,288.48511283285916
1880,GFDL-ESM4,ssp126,asia,co2,288.92612317577004
1881,GFDL-ESM4,ssp126,asia,co2,289.0835457947105
1882,GFDL-ESM4,ssp126,asia,co2,289.0274627134204
1883,GFDL-ESM4,ssp126,asia,co2,289.3469645641744
1884,GFDL-ESM4,ssp126,asia,co2,289.9123355746269
1885,GFDL-ESM4,ssp126,asia,co2,289.97453046031296
1886,GFDL-ESM4,ssp126,asia,co2,290.0013932958245
1887,GFDL-ESM4,ssp126,asia,co2,290.1060215663165
1888,GFDL-ESM4,ssp126,asia,co2,290.6962181441486
1889,GFDL-ESM4,ssp126,asia,co2,291.350792394951
1890,GFDL-ESM4,ssp126,asia,co2,291.56621894799173
1891,GFDL-ESM4,ssp126,asia,co2,291.7989622801542
1892,GFDL-ESM4,ssp126,asia,co2,292.142853140831
1893,GFDL-ESM4,ssp126,asia,co2,292.7586901932955
1894,GFDL-ESM4,ssp126,asia,co2,293.06396027095616
1895,GFDL-ESM4,ssp126,asia,co2,293.31957921385765
1896,GFDL-ESM4,ssp126,asia,co2,293.73771394602954
1897,GFDL-ESM4,ssp126,asia,co2,293.89801784418523
1898,GFDL-ESM4,ssp126,asia,co2,293.9670521300286
1899,GFDL-ESM4,ssp126,asia,co2,294.48699206113815
1900,GFDL-ESM4,ssp126,asia,co2,295.29581661336124
1901,GFDL-ESM4,ssp126,asia,co2,295.603065751493
1902,GFDL-ESM4,ssp126,asia,co2,295.3087678179145
1903,GFDL-ESM4,ssp126,asia,co2,295.4129595309496
1904,GFDL-ESM4,ssp126,asia,co2,296.1205318570137
1905,GFDL-ESM4,ssp126,asia,co2,296.72414530068636
1906,GFDL-ESM4,ssp126,asia,co2,296.7272303067148
1907,GFDL-ESM4,ssp126,asia,co2,296.89204529859126
1908,GFDL-ESM4,ssp126,asia,co2,297.2681832034141
1909,GFDL-ESM4,ssp126,asia,co2,297.9966811835766
1910,GFDL-ESM4,ssp126,asia,co2,298.40468778274953
1911,GFDL-ESM4,ssp126,asia,co2,298.9507047459483
1912,GFDL-ESM4,ssp126,asia,co2,299.0633074659854
1913,GFDL-ESM4,ssp126,asia,co2,299.3485832121223
1914,GFDL-ESM4,ssp126,asia,co2,299.74468634463847
1915,GFDL-ESM4,ssp126,asia,co2,300.60537392273545
1916,GFDL-ESM4,ssp126,asia,co2,301.05936457403004
1917,GFDL-ESM4,ssp126,asia,co2,301.8030838575214
1918,GFDL-ESM4,ssp126,asia,co2,302.1826269105077
1919,GFDL-ESM4,ssp126,asia,co2,303.0523075722158
1920,GFDL-ESM4,ssp126,asia,co2,303.4003602806479
1921,GFDL-ESM4,ssp126,asia,co2,303.1931701116264
1922,GFDL-ESM4,ssp126,asia,co2,303.6801645066589
1923,GFDL-ESM4,ssp126,asia,co2,304.6101192012429
1924,GFDL-ESM4,ssp126,asia,co2,304.62592258118093
1925,GFDL-ESM4,ssp126,asia,co2,304.46398886851966
1926,GFDL-ESM4,ssp126,asia,co2,304.86451578326523
1927,GFDL-ESM4,ssp126,asia,co2,305.2188258152455
1928,GFDL-ESM4,ssp126,asia,co2,306.06210930272937
1929,GFDL-ESM4,ssp126,asia,co2,306.15832656621933
1930,GFDL-ESM4,ssp126,asia,co2,306.240632198751
1931,GFDL-ESM4,ssp126,asia,co2,306.35666917078197
1932,GFDL-ESM4,ssp126,asia,co2,306.9328668061644
1933,GFDL-ESM4,ssp126,asia,co2,307.22186784259975
1934,GFDL-ESM4,ssp126,asia,co2,306.94689485244453
1935,GFDL-ESM4,ssp126,asia,co2,307.0811799261719
1936,GFDL-ESM4,ssp126,asia,co2,307.3781554121524
1937,GFDL-ESM4,ssp126,asia,co2,308.0406750086695
1938,GFDL-ESM4,ssp126,asia,co2,308.7204531766474
1939,GFDL-ESM4,ssp126,asia,co2,309.41388104110956
1940,GFDL-ESM4,ssp126,asia,co2,310.2676710113883
1941,GFDL-ESM4,ssp126,asia,co2,310.5588548351079
1942,GFDL-ESM4,ssp126,asia,co2,310.6805379502475
1943,GFDL-ESM4,ssp126,asia,co2,311.4632563665509
1944,GFDL-ESM4,ssp126,asia,co2,312.02653190121055
1945,GFDL-ESM4,ssp126,asia,co2,311.86602427624166
1946,GFDL-ESM4,ssp126,asia,co2,311.62420054897666
1947,GFDL-ESM4,ssp126,asia,co2,312.1299669146538
1948,GFDL-ESM4,ssp126,asia,co2,312.35211645253
1949,GFDL-ESM4,ssp126,asia,co2,312.0632900390774
1950,GFDL-ESM4,ssp126,asia,co2,312.4573559034616
1951,GFDL-ESM4,ssp126,asia,co2,312.47452716343105
1952,GFDL-ESM4,ssp126,asia,co2,312.40502721630037
1953,GFDL-ESM4,ssp126,asia,co2,312.9933320451528
1954,GFDL-ESM4,ssp126,asia,co2,313.28792101703584
1955,GFDL-ESM4,ssp126,asia,co2,313.5607112199068
1956,GFDL-ESM4,ssp126,asia,co2,313.6413579341024
1957,GFDL-ESM4,ssp126,asia,co2,313.9247128274292
1958,GFDL-ESM4,ssp126,asia,co2,314.665783662349
1959,GFDL-ESM4,ssp126,asia,co2,315.00260229222476
1960,GFDL-ESM4,ssp126,asia,co2,315.1735872961581
1961,GFDL-ESM4,ssp126,asia,co2,315.57714100927114
1962,GFDL-ESM4,ssp126,asia,co2,316.25802512280643
1963,GFDL-ESM4,ssp126,asia,co2,317.1507560182363
1964,GFDL-ESM4,ssp126,asia,co2,317.3882723785937
1965,GFDL-ESM4,ssp126,asia,co2,317.8908082190901
1966,GFDL-ESM4,ssp126,asia,co2,318.55644192546606
1967,GFDL-ESM4,ssp126,asia,co2,320.00362989492714
1968,GFDL-ESM4,ssp126,asia,co2,320.5281391274184
1969,GFDL-ESM4,ssp126,asia,co2,320.8738344255835
1970,GFDL-ESM4,ssp126,asia,co2,321.93714287132025
1971,GFDL-ESM4,ssp126,asia,co2,322.8881978429854
1972,GFDL-ESM4,ssp126,asia,co2,324.31763247586787
1973,GFDL-ESM4,ssp126,asia,co2,325.6644122302532
1974,GFDL-ESM4,ssp126,asia,co2,327.20196759328246
1975,GFDL-ESM4,ssp126,asia,co2,328.4890262875706
1976,GFDL-ESM4,ssp126,asia,co2,329.5290225651115
1977,GFDL-ESM4,ssp126,asia,co2,330.4470155853778
1978,GFDL-ESM4,ssp126,asia,co2,331.478106090799
1979,GFDL-ESM4,ssp126,asia,co2,332.77363399975
1980,GFDL-ESM4,ssp126,asia,co2,334.1484989505261
1981,GFDL-ESM4,ssp126,asia,co2,336.11038816161454
1982,GFDL-ESM4,ssp126,asia,co2,338.3007715456188
1983,GFDL-ESM4,ssp126,asia,co2,339.08095792867243
1984,GFDL-ESM4,ssp126,asia,co2,339.99737934209406
1985,GFDL-ESM4,ssp126,asia,co2,341.46467805840075
1986,GFDL-ESM4,ssp126,asia,co2,343.0559008847922
1987,GFDL-ESM4,ssp126,asia,co2,344.70827085897326
1988,GFDL-ESM4,ssp126,asia,co2,346.2588938418776
1989,GFDL-ESM4,ssp126,asia,co2,348.0630402918905
1990,GFDL-ESM4,ssp126,asia,co2,350.27932608500123
1991,GFDL-ESM4,ssp126,asia,co2,351.92526411265135
1992,GFDL-ESM4,ssp126,asia,co2,352.8696543071419
1993,GFDL-ESM4,ssp126,asia,co2,353.57894375920296
1994,GFDL-ESM4,ssp126,asia,co2,355.16239586286247
1995,GFDL-ESM4,ssp126,asia,co2,356.32005892693996
1996,GFDL-ESM4,ssp126,asia,co2,357.5102600734681
1997,GFDL-ESM4,ssp126,asia,co2,358.85130637325346
1998,GFDL-ESM4,ssp126,asia,co2,360.5199162848294
1999,GFDL-ESM4,ssp126,asia,co2,362.60837805457413
2000,GFDL-ESM4,ssp126,asia,co2,364.89704507403076
2001,GFDL-ESM4,ssp126,asia,co2,366.7676355689764
2002,GFDL-ESM4,ssp126,asia,co2,368.3087124954909
2003,GFDL-ESM4,ssp126,asia,co2,369.58750570192933
2004,GFDL-ESM4,ssp126,asia,co2,372.162030544132
2005,GFDL-ESM4,ssp126,asia,co2,374.18853025883436
2006,GFDL-ESM4,ssp126,asia,co2,375.7063241209835
2007,GFDL-ESM4,ssp126,asia,co2,377.41585401818156
2008,GFDL-ESM4,ssp126,asia,co2,379.46237716823816
2009,GFDL-ESM4,ssp126,asia,co2,381.6999960690737
2010,GFDL-ESM4,ssp126,asia,co2,383.65053478628397
2011,GFDL-ESM4,ssp126,asia,co2,385.2037189062685
2012,GFDL-ESM4,ssp126,asia,co2,387.53877743147314
2013,GFDL-ESM4,ssp126,asia,co2,390.2504686266184
2014,GFDL-ESM4,ssp126,asia,co2,391.8687580153346
2015,GFDL-ESM4,ssp126,asia,co2,393.9775924663991
2016,GFDL-ESM4,ssp126,asia,co2,396.06355130672455
2017,GFDL-ESM4,ssp126,asia,co2,399.0747209172696
2018,GFDL-ESM4,ssp126,asia,co2,401.6067832708359
2019,GFDL-ESM4,ssp126,asia,co2,403.6984755657613
2020,GFDL-ESM4,ssp126,asia,co2,406.7740810569376
2021,GFDL-ESM4,ssp126,asia,co2,409.9922371096909
2022,GFDL-ESM4,ssp126,asia,co2,412.5289851799607
2023,GFDL-ESM4,ssp126,asia,co2,414.7893050685525
2024,GFDL-ESM4,ssp126,asia,co2,417.6595248281956
2025,GFDL-ESM4,ssp126,asia,co2,420.5121367704123
2026,GFDL-ESM4,ssp126,asia,co2,423.4153311699629
2027,GFDL-ESM4,ssp126,asia,co2,425.48318742774427
2028,GFDL-ESM4,ssp126,asia,co2,427.846796810627
2029,GFDL-ESM4,ssp126,asia,co2,430.4966132622212
2030,GFDL-ESM4,ssp126,asia,co2,433.04558494128287
2031,GFDL-ESM4,ssp126,asia,co2,435.43442734517157
2032,GFDL-ESM4,ssp126,asia,co2,437.3677948024124
2033,GFDL-ESM4,ssp126,asia,co2,439.35433495789766
2034,GFDL-ESM4,ssp126,asia,co2,441.80621625855565
2035,GFDL-ESM4,ssp126,asia,co2,443.71746480464935
2036,GFDL-ESM4,ssp126,asia,co2,445.6446913536638
2037,GFDL-ESM4,ssp126,asia,co2,447.84299097955227
2038,GFDL-ESM4,ssp126,asia,co2,449.3075830396265
2039,GFDL-ESM4,ssp126,asia,co2,451.11848157830536
2040,GFDL-ESM4,ssp126,asia,co2,452.56942394189537
2041,GFDL-ESM4,ssp126,asia,co2,454.17409273795784
2042,GFDL-ESM4,ssp126,asia,co2,456.4207047224045
2043,GFDL-ESM4,ssp126,asia,co2,457.6940555125475
2044,GFDL-ESM4,ssp126,asia,co2,458.59767124056816
2045,GFDL-ESM4,ssp126,asia,co2,460.12221719138324
2046,GFDL-ESM4,ssp126,asia,co2,461.49446279741824
2047,GFDL-ESM4,ssp126,asia,co2,462.80917013064027
2048,GFDL-ESM4,ssp126,asia,co2,463.6723315343261
2049,GFDL-ESM4,ssp126,asia,co2,464.8338945116848
2050,GFDL-ESM4,ssp126,asia,co2,465.65907541662455
2051,GFDL-ESM4,ssp126,asia,co2,466.2485152948648
2052,GFDL-ESM4,ssp126,asia,co2,467.2087961807847
2053,GFDL-ESM4,ssp126,asia,co2,467.82122808508575
2054,GFDL-ESM4,ssp126,asia,co2,468.6602624133229
2055,GFDL-ESM4,ssp126,asia,co2,469.70185940153897
2056,GFDL-ESM4,ssp126,asia,co2,470.0536956079304
2057,GFDL-ESM4,ssp126,asia,co2,470.24685773067176
2058,GFDL-ESM4,ssp126,asia,co2,470.2568403445184
2059,GFDL-ESM4,ssp126,asia,co2,470.4465973190963
2060,GFDL-ESM4,ssp126,asia,co2,471.22748219408095
2061,GFDL-ESM4,ssp126,asia,co2,472.18261170201004
2062,GFDL-ESM4,ssp126,asia,co2,472.1919249277562
2063,GFDL-ESM4,ssp126,asia,co2,472.0185825135559
2064,GFDL-ESM4,ssp126,asia,co2,471.95516526699066
2065,GFDL-ESM4,ssp126,asia,co2,471.8855198007077
2066,GFDL-ESM4,ssp126,asia,co2,472.1202130895108
2067,GFDL-ESM4,ssp126,asia,co2,472.0330471172929
2068,GFDL-ESM4,ssp126,asia,co2,472.0399447251111
2069,GFDL-ESM4,ssp126,asia,co2,472.31485950760543
2070,GFDL-ESM4,ssp126,asia,co2,472.03077701851726
2071,GFDL-ESM4,ssp126,asia,co2,471.4243405032903
2072,GFDL-ESM4,ssp126,asia,co2,471.23609692789614
2073,GFDL-ESM4,ssp126,asia,co2,470.8241031039506
2074,GFDL-ESM4,ssp126,asia,co2,470.7596090156585
2075,GFDL-ESM4,ssp126,asia,co2,470.44316306710243
2076,GFDL-ESM4,ssp126,asia,co2,469.76099838502705
2077,GFDL-ESM4,ssp126,asia,co2,469.49301031418145
2078,GFDL-ESM4,ssp126,asia,co2,469.56847654655576
2079,GFDL-ESM4,ssp126,asia,co2,468.56963308528066
2080,GFDL-ESM4,ssp126,asia,co2,467.733625555411
2081,GFDL-ESM4,ssp126,asia,co2,466.925062937662
2082,GFDL-ESM4,ssp126,asia,co2,466.12482401542366
2083,GFDL-ESM4,ssp126,asia,co2,465.5263910535723
2084,GFDL-ESM4,ssp126,asia,co2,463.879230665043
2085,GFDL-ESM4,ssp126,asia,co2,462.5226429197937
2086,GFDL-ESM4,ssp126,asia,co2,462.4519788194448
2087,GFDL-ESM4,ssp126,asia,co2,461.56244934536517
2088,GFDL-ESM4,ssp126,asia,co2,460.2135450113565
2089,GFDL-ESM4,ssp126,asia,co2,459.11676716059446
2090,GFDL-ESM4,ssp126,asia,co2,458.2341352943331
2091,GFDL-ESM4,ssp126,asia,co2,457.1351164486259
2092,GFDL-ESM4,ssp126,asia,co2,455.794419394806
2093,GFDL-ESM4,ssp126,asia,co2,454.8488068394363
2094,GFDL-ESM4,ssp126,asia,co2,453.35269533097744
2095,GFDL-ESM4,ssp126,asia,co2,451.9256763160229
2096,GFDL-ESM4,ssp126,asia,co2,450.8929850999266
2097,GFDL-ESM4,ssp126,asia,co2,450.0610812101513
2098,GFDL-ESM4,ssp126,asia,co2,449.1397994570434
2099,GFDL-ESM4,ssp126,asia,co2,448.0444185901433
2100,GFDL-ESM4,ssp126,asia,co2,447.1087013371289
1850,GFDL-ESM4,ssp370,asia,co2,284.39093148335814
1851,GFDL-ESM4,ssp370,asia,co2,284.1436071321368
1852,GFDL-ESM4,ssp370,asia,co2,283.94622495397925
1853,GFDL-ESM4,ssp370,asia,co2,284.777139313519
1854,GFDL-ESM4,ssp370,asia,co2,284.729030681774
1855,GFDL-ESM4,ssp370,asia,co2,284.4115369953215
1856,GFDL-ESM4,ssp370,asia,co2,284.2687536031008
1857,GFDL-ESM4,ssp370,asia,co2,285.0831369869411
1858,GFDL-ESM4,ssp370,asia,co2,285.13671713881195
1859,GFDL-ESM4,ssp370,asia,co2,285.08537798188627
1860,GFDL-ESM4,ssp370,asia,co2,285.32042051665485
1861,GFDL-ESM4,ssp370,asia,co2,285.14544828794897
1862,GFDL-ESM4,ssp370,asia,co2,285.40269704535604
1863,GFDL-ESM4,ssp370,asia,co2,285.5603233911097
1864,GFDL-ESM4,ssp370,asia,co2,285.78555793501437
1865,GFDL-ESM4,ssp370,asia,co2,286.49307205341756
1866,GFDL-ESM4,ssp370,asia,co2,286.668015178293
1867,GFDL-ESM4,ssp370,asia,co2,286.75218345597386
1868,GFDL-ESM4,ssp370,asia,co2,286.8129522539675
1869,GFDL-ESM4,ssp370,asia,co2,286.78233502432704
1870,GFDL-ESM4,ssp370,asia,co2,286.70422034338117
1871,GFDL-ESM4,ssp370,asia,co2,286.9901363737881
1872,GFDL-ESM4,ssp370,asia,co2,287.3873745556921
1873,GFDL-ESM4,ssp370,asia,co2,287.6291691791266
1874,GFDL-ESM4,ssp370,asia,co2,287.68007177859545
1875,GFDL-ESM4,ssp370,asia,co2,287.92195371352136
1876,GFDL-ESM4,ssp370,asia,co2,287.86269831471145
1877,GFDL-ESM4,ssp370,asia,co2,287.9970124922693
1878,GFDL-ESM4,ssp370,asia,co2,288.16962731070817
1879,GFDL-ESM4,ssp370,asia,co2,288.48511283285916
1880,GFDL-ESM4,ssp370,asia,co2,288.92612317577004
1881,GFDL-ESM4,ssp370,asia,co2,289.0835457947105
1882,GFDL-ESM4,ssp370,asia,co2,289.0274627134204
1883,GFDL-ESM4,ssp370,asia,co2,289.3469645641744
1884,GFDL-ESM4,ssp370,asia,co2,289.9123355746269
1885,GFDL-ESM4,ssp370,asia,co2,289.97453046031296
1886,GFDL-ESM4,ssp370,asia,co2,290.0013932958245
1887,GFDL-ESM4,ssp370,asia,co2,290.1060215663165
1888,GFDL-ESM4,ssp370,asia,co2,290.6962181441486
1889,GFDL-ESM4,ssp370,asia,co2,291.350792394951
1890,GFDL-ESM4,ssp370,asia,co2,291.56621894799173
1891,GFDL-ESM4,ssp370,asia,co2,291.7989622801542
1892,GFDL-ESM4,ssp370,asia,co2,292.142853140831
1893,GFDL-ESM4,ssp370,asia,co2,292.7586901932955
1894,GFDL-ESM4,ssp370,asia,co2,293.06396027095616
1895,GFDL-ESM4,ssp370,asia,co2,293.31957921385765
1896,GFDL-ESM4,ssp370,asia,co2,293.73771394602954
1897,GFDL-ESM4,ssp370,asia,co2,293.89801784418523
1898,GFDL-ESM4,ssp370,asia,co2,293.9670521300286
1899,GFDL-ESM4,ssp370,asia,co2,294.48699206113815
1900,GFDL-ESM4,ssp370,asia,co2,295.29581661336124
1901,GFDL-ESM4,ssp370,asia,co2,295.603065751493
1902,GFDL-ESM4,ssp370,asia,co2,295.3087678179145
1903,GFDL-ESM4,ssp370,asia,co2,295.4129595309496
1904,GFDL-ESM4,ssp370,asia,co2,296.1205318570137
1905,GFDL-ESM4,ssp370,asia,co2,296.72414530068636
1906,GFDL-ESM4,ssp370,asia,co2,296.7272303067148
1907,GFDL-ESM4,ssp370,asia,co2,296.89204529859126
1908,GFDL-ESM4,ssp370,asia,co2,297.2681832034141
